Indnum	Household heating => 70F	Household heating < 70F	Use of heat pump	Use of air conditioner	shower - short	shower - long (> 3 min)	bath	wash-up	use of dishwasher	use of clothes washer	use of clothes dryer	use of cooking range	use of  oven	use of self-clean feature of electric oven	Small kitchen appliance in the home	TV/computer use	air travel - large plane	air travel - small  plane (<50 seats)	car trips- self only	car trips - driver and self	car trips - 2+ people with multiple end points	trips using public ground transportation	bags of garbage disposed	bags of recycling deposited (negative CF)	bags of compost deposited (negative CF)	hazardous or electric items disposed	large items disposed	QoLI
804	5.0	10.0	0.0	26.0	3.0	14.0	0.0	45.0	0.0	2.0	2.0	0.0	12.0	3.0	0.0	64.0	3719.0	0.0	284.0	25.0	11.0	16.0	24.0	0.0	0.0	0.0	1.0	6616.0
805	1.0	10.0	0.0	12.0	3.0	35.0	0.0	40.0	0.0	2.0	4.0	0.0	10.0	4.0	0.0	58.0	3396.0	0.0	298.0	15.0	0.0	15.0	20.0	0.0	0.0	0.0	2.0	6300.814814814815
806	5.0	8.0	0.0	32.0	4.0	34.0	0.0	32.0	0.0	3.0	3.0	0.0	10.0	3.0	0.0	59.0	3169.0	0.0	450.0	36.0	0.0	13.0	19.0	0.0	0.0	0.0	2.0	6846.259259259259
807	10.0	7.0	0.0	15.0	2.0	36.0	0.0	43.0	0.0	6.0	3.0	0.0	9.0	2.0	0.0	58.0	2080.0	0.0	366.0	26.0	0.0	18.0	27.0	0.0	0.0	0.0	1.0	4763.62962962963
808	10.0	5.0	0.0	22.0	3.0	15.0	0.0	32.0	0.0	7.0	3.0	0.0	12.0	3.0	0.0	58.0	2272.0	0.0	287.0	12.0	0.0	13.0	27.0	0.0	0.0	0.0	0.0	5163.7037037037035
809	8.0	1.0	0.0	19.0	6.0	40.0	0.0	35.0	0.0	3.0	4.0	0.0	11.0	1.0	0.0	63.0	3778.0	401.0	309.0	19.0	25.0	14.0	27.0	0.0	0.0	0.0	0.0	7586.666666666667
810	6.0	8.0	0.0	17.0	4.0	38.0	0.0	44.0	0.0	7.0	3.0	0.0	10.0	4.0	0.0	59.0	3688.0	0.0	366.0	40.0	0.0	13.0	18.0	0.0	0.0	0.0	0.0	7644.407407407408
811	10.0	3.0	0.0	26.0	7.0	19.0	0.0	33.0	0.0	3.0	4.0	0.0	10.0	2.0	62.0	64.0	3817.0	417.0	275.0	23.0	14.0	18.0	26.0	0.0	0.0	0.0	2.0	8274.111111111111
812	4.0	7.0	0.0	12.0	2.0	12.0	0.0	51.0	0.0	5.0	4.0	0.0	10.0	2.0	0.0	62.0	3701.0	0.0	272.0	10.0	25.0	16.0	18.0	0.0	0.0	0.0	0.0	7571.259259259259
813	1.0	4.0	0.0	21.0	8.0	38.0	0.0	49.0	0.0	4.0	3.0	9.0	8.0	4.0	0.0	58.0	2592.0	0.0	414.0	28.0	23.0	18.0	22.0	0.0	0.0	0.0	1.0	5615.740740740741
814	7.0	7.0	0.0	13.0	5.0	27.0	0.0	53.0	0.0	8.0	3.0	0.0	12.0	2.0	0.0	63.0	2728.0	0.0	455.0	18.0	18.0	19.0	26.0	0.0	0.0	0.0	1.0	6053.074074074074
815	8.0	9.0	0.0	22.0	8.0	19.0	0.0	39.0	0.0	6.0	3.0	0.0	12.0	2.0	0.0	60.0	3140.0	0.0	330.0	19.0	25.0	18.0	20.0	0.0	0.0	0.0	2.0	6249.148148148148
816	9.0	2.0	0.0	26.0	8.0	36.0	0.0	42.0	0.0	8.0	1.0	0.0	8.0	2.0	0.0	64.0	2630.0	0.0	444.0	25.0	15.0	14.0	20.0	0.0	0.0	0.0	1.0	6180.111111111111
817	9.0	4.0	0.0	24.0	6.0	10.0	0.0	38.0	0.0	4.0	4.0	0.0	11.0	2.0	0.0	63.0	3623.0	0.0	374.0	11.0	0.0	15.0	21.0	0.0	0.0	0.0	2.0	7288.37037037037
818	6.0	10.0	0.0	28.0	6.0	26.0	0.0	42.0	0.0	2.0	1.0	0.0	8.0	2.0	0.0	60.0	3980.0	0.0	368.0	29.0	0.0	12.0	18.0	0.0	0.0	0.0	1.0	7506.740740740741
819	7.0	4.0	0.0	14.0	4.0	40.0	0.0	34.0	0.0	2.0	3.0	0.0	10.0	3.0	0.0	64.0	2613.0	0.0	281.0	11.0	0.0	12.0	17.0	0.0	0.0	0.0	0.0	5052.333333333333
820	5.0	2.0	0.0	28.0	5.0	32.0	0.0	43.0	0.0	2.0	4.0	0.0	12.0	3.0	0.0	62.0	3761.0	469.0	264.0	35.0	0.0	13.0	25.0	0.0	0.0	0.0	2.0	8255.185185185184
821	7.0	10.0	0.0	16.0	7.0	37.0	0.0	43.0	0.0	2.0	1.0	0.0	8.0	1.0	0.0	61.0	2513.0	0.0	351.0	27.0	27.0	15.0	27.0	0.0	0.0	0.0	1.0	4989.481481481482
822	10.0	8.0	0.0	12.0	5.0	12.0	0.0	50.0	0.0	3.0	1.0	0.0	10.0	2.0	0.0	61.0	2658.0	0.0	392.0	23.0	0.0	15.0	24.0	0.0	0.0	0.0	2.0	6153.814814814815
823	2.0	9.0	-2.0	21.0	3.0	12.0	0.0	48.0	0.0	4.0	1.0	0.0	11.0	2.0	0.0	60.0	3327.0	0.0	441.0	19.0	22.0	13.0	20.0	0.0	0.0	0.0	1.0	6890.2962962962965
824	4.0	3.0	0.0	17.0	8.0	13.0	0.0	37.0	0.0	3.0	3.0	0.0	11.0	1.0	0.0	60.0	2740.0	0.0	342.0	25.0	22.0	14.0	27.0	0.0	0.0	0.0	2.0	5502.37037037037
825	7.0	5.0	0.0	13.0	7.0	36.0	0.0	33.0	0.0	8.0	4.0	0.0	12.0	2.0	0.0	62.0	2476.0	613.0	459.0	18.0	15.0	17.0	27.0	0.0	0.0	0.0	2.0	6392.185185185185
826	8.0	3.0	0.0	25.0	2.0	30.0	0.0	53.0	0.0	5.0	3.0	0.0	8.0	3.0	0.0	58.0	2216.0	0.0	424.0	13.0	0.0	14.0	21.0	5.0	2.0	0.0	0.0	5138.259259259259
827	4.0	5.0	0.0	30.0	6.0	13.0	0.0	39.0	0.0	6.0	3.0	0.0	9.0	2.0	0.0	62.0	2233.0	559.0	306.0	36.0	0.0	17.0	18.0	0.0	3.0	0.0	1.0	5213.037037037037
828	7.0	9.0	0.0	30.0	5.0	27.0	0.0	42.0	0.0	3.0	3.0	0.0	12.0	4.0	0.0	58.0	3997.0	0.0	378.0	13.0	0.0	19.0	17.0	0.0	0.0	0.0	1.0	7847.444444444444
829	7.0	2.0	0.0	18.0	4.0	19.0	0.0	37.0	0.0	8.0	4.0	0.0	10.0	2.0	56.0	59.0	2795.0	0.0	293.0	40.0	0.0	17.0	26.0	0.0	0.0	0.0	0.0	6144.037037037037
830	1.0	8.0	0.0	24.0	8.0	38.0	0.0	47.0	0.0	3.0	4.0	0.0	8.0	4.0	0.0	62.0	3881.0	0.0	443.0	17.0	0.0	13.0	28.0	0.0	0.0	0.0	0.0	7979.444444444444
831	3.0	10.0	0.0	25.0	4.0	12.0	3.0	42.0	0.0	8.0	4.0	0.0	12.0	2.0	0.0	58.0	3177.0	0.0	333.0	15.0	19.0	18.0	20.0	0.0	0.0	0.0	2.0	5917.851851851852
832	3.0	8.0	0.0	12.0	2.0	38.0	0.0	39.0	0.0	6.0	2.0	0.0	12.0	2.0	0.0	61.0	2551.0	0.0	367.0	31.0	0.0	13.0	26.0	0.0	0.0	0.0	1.0	5090.333333333333
833	6.0	8.0	0.0	24.0	3.0	40.0	0.0	40.0	0.0	7.0	4.0	0.0	12.0	3.0	0.0	62.0	2401.0	0.0	450.0	26.0	0.0	12.0	19.0	0.0	0.0	0.0	2.0	5821.814814814815
834	9.0	1.0	0.0	24.0	6.0	35.0	0.0	49.0	0.0	4.0	1.0	0.0	9.0	2.0	0.0	59.0	3800.0	0.0	307.0	38.0	0.0	15.0	21.0	0.0	0.0	0.0	0.0	7366.777777777777
835	7.0	7.0	0.0	31.0	2.0	10.0	0.0	38.0	0.0	8.0	1.0	0.0	8.0	3.0	0.0	59.0	2593.0	0.0	286.0	17.0	22.0	18.0	23.0	0.0	0.0	0.0	2.0	5862.074074074074
836	8.0	9.0	0.0	29.0	5.0	15.0	0.0	41.0	0.0	5.0	2.0	0.0	8.0	4.0	0.0	58.0	2125.0	0.0	281.0	14.0	0.0	12.0	20.0	0.0	0.0	0.0	2.0	5021.185185185185
837	8.0	7.0	0.0	15.0	4.0	22.0	0.0	47.0	0.0	8.0	4.0	0.0	9.0	3.0	0.0	59.0	3257.0	0.0	385.0	15.0	11.0	18.0	21.0	0.0	0.0	0.0	2.0	6549.7037037037035
838	5.0	4.0	0.0	24.0	7.0	11.0	0.0	32.0	15.0	6.0	4.0	0.0	11.0	4.0	0.0	63.0	2025.0	0.0	361.0	10.0	10.0	15.0	22.0	0.0	0.0	0.0	2.0	4558.740740740741
839	8.0	10.0	0.0	12.0	7.0	22.0	4.0	37.0	0.0	4.0	4.0	0.0	9.0	4.0	0.0	62.0	3530.0	0.0	368.0	11.0	0.0	14.0	19.0	0.0	3.0	0.0	0.0	7759.481481481482
840	2.0	3.0	0.0	20.0	3.0	16.0	0.0	35.0	0.0	3.0	4.0	0.0	12.0	2.0	0.0	60.0	2136.0	0.0	454.0	15.0	0.0	19.0	20.0	0.0	0.0	0.0	0.0	4885.037037037037
841	3.0	10.0	0.0	14.0	4.0	38.0	0.0	32.0	0.0	5.0	2.0	0.0	10.0	4.0	0.0	60.0	2798.0	0.0	324.0	13.0	14.0	19.0	25.0	0.0	0.0	0.0	2.0	6016.962962962963
842	1.0	4.0	0.0	28.0	2.0	20.0	3.0	47.0	0.0	7.0	4.0	16.0	9.0	3.0	0.0	61.0	2906.0	0.0	404.0	12.0	0.0	12.0	22.0	0.0	0.0	3.0	0.0	5571.222222222223
843	7.0	4.0	0.0	18.0	4.0	27.0	0.0	40.0	0.0	2.0	2.0	0.0	8.0	2.0	0.0	60.0	3994.0	0.0	260.0	27.0	0.0	14.0	23.0	0.0	0.0	0.0	1.0	8455.222222222223
844	6.0	4.0	0.0	32.0	7.0	14.0	0.0	46.0	0.0	3.0	4.0	0.0	10.0	4.0	0.0	60.0	3912.0	0.0	374.0	38.0	0.0	15.0	19.0	0.0	7.0	0.0	0.0	8457.851851851852
845	8.0	7.0	0.0	28.0	2.0	34.0	0.0	44.0	0.0	6.0	4.0	0.0	9.0	3.0	0.0	64.0	3658.0	0.0	316.0	20.0	0.0	13.0	27.0	0.0	0.0	0.0	2.0	7115.555555555556
846	5.0	10.0	0.0	13.0	3.0	19.0	0.0	42.0	0.0	3.0	1.0	0.0	12.0	1.0	0.0	61.0	2609.0	0.0	382.0	40.0	21.0	16.0	22.0	0.0	0.0	0.0	0.0	5232.259259259259
847	4.0	6.0	0.0	24.0	4.0	13.0	0.0	40.0	0.0	8.0	4.0	0.0	8.0	3.0	0.0	58.0	2148.0	0.0	287.0	38.0	0.0	14.0	25.0	0.0	0.0	0.0	2.0	4287.777777777777
848	10.0	8.0	0.0	22.0	3.0	17.0	0.0	53.0	0.0	7.0	2.0	0.0	10.0	2.0	0.0	59.0	3224.0	0.0	451.0	23.0	0.0	16.0	22.0	0.0	0.0	0.0	0.0	6621.777777777777
849	7.0	10.0	0.0	32.0	5.0	35.0	0.0	42.0	0.0	6.0	1.0	0.0	8.0	1.0	0.0	63.0	2065.0	0.0	440.0	29.0	0.0	12.0	24.0	0.0	0.0	0.0	1.0	4864.925925925926
850	3.0	6.0	0.0	12.0	7.0	29.0	0.0	48.0	0.0	2.0	3.0	0.0	8.0	3.0	0.0	62.0	3645.0	0.0	342.0	21.0	0.0	13.0	20.0	0.0	0.0	1.0	0.0	6780.888888888889
851	6.0	8.0	0.0	24.0	2.0	32.0	0.0	42.0	0.0	4.0	3.0	0.0	11.0	3.0	0.0	58.0	2578.0	0.0	454.0	10.0	0.0	13.0	24.0	0.0	4.0	0.0	2.0	5107.666666666667
852	3.0	10.0	0.0	26.0	5.0	19.0	0.0	46.0	0.0	4.0	1.0	0.0	12.0	4.0	0.0	60.0	3648.0	0.0	270.0	24.0	0.0	16.0	28.0	0.0	0.0	0.0	2.0	7150.666666666667
853	9.0	2.0	0.0	28.0	6.0	30.0	0.0	37.0	0.0	3.0	1.0	0.0	10.0	4.0	61.0	60.0	3476.0	0.0	429.0	25.0	0.0	18.0	25.0	0.0	0.0	0.0	1.0	7436.555555555556
854	7.0	9.0	0.0	13.0	4.0	34.0	0.0	38.0	0.0	5.0	3.0	0.0	9.0	1.0	57.0	62.0	3243.0	0.0	299.0	10.0	0.0	19.0	20.0	0.0	0.0	0.0	1.0	5986.0
855	7.0	7.0	0.0	21.0	7.0	13.0	0.0	38.0	0.0	3.0	1.0	0.0	10.0	1.0	0.0	63.0	2888.0	0.0	372.0	17.0	18.0	13.0	17.0	0.0	7.0	0.0	2.0	5595.407407407408
856	5.0	4.0	0.0	17.0	6.0	26.0	0.0	36.0	0.0	8.0	1.0	0.0	9.0	3.0	0.0	63.0	2574.0	700.0	278.0	31.0	0.0	12.0	17.0	0.0	0.0	0.0	0.0	5855.2962962962965
857	8.0	2.0	0.0	13.0	4.0	31.0	0.0	35.0	0.0	7.0	4.0	0.0	9.0	2.0	0.0	59.0	3462.0	0.0	350.0	28.0	0.0	14.0	23.0	0.0	0.0	0.0	1.0	6878.666666666667
858	2.0	2.0	0.0	20.0	8.0	29.0	0.0	52.0	0.0	2.0	3.0	0.0	10.0	2.0	0.0	61.0	3799.0	0.0	336.0	12.0	0.0	14.0	24.0	5.0	0.0	0.0	0.0	8001.444444444444
859	3.0	4.0	0.0	15.0	4.0	10.0	0.0	39.0	0.0	3.0	3.0	0.0	10.0	1.0	0.0	60.0	2250.0	0.0	291.0	21.0	0.0	12.0	21.0	0.0	0.0	0.0	2.0	4910.666666666667
860	10.0	6.0	0.0	22.0	6.0	33.0	0.0	38.0	0.0	7.0	2.0	0.0	8.0	4.0	0.0	62.0	2264.0	0.0	440.0	18.0	0.0	17.0	27.0	0.0	0.0	0.0	0.0	5602.814814814815
861	6.0	4.0	0.0	25.0	7.0	37.0	0.0	34.0	0.0	5.0	3.0	0.0	8.0	3.0	0.0	62.0	2449.0	0.0	456.0	38.0	0.0	15.0	26.0	0.0	0.0	0.0	0.0	5833.333333333333
862	3.0	9.0	0.0	20.0	4.0	35.0	0.0	39.0	0.0	6.0	2.0	0.0	12.0	2.0	0.0	62.0	2802.0	0.0	368.0	24.0	0.0	18.0	22.0	0.0	8.0	0.0	0.0	6363.851851851852
863	1.0	4.0	0.0	28.0	3.0	22.0	0.0	35.0	0.0	8.0	1.0	0.0	10.0	3.0	0.0	63.0	2249.0	0.0	323.0	20.0	25.0	18.0	26.0	0.0	0.0	0.0	1.0	4958.222222222223
864	5.0	9.0	0.0	15.0	2.0	26.0	0.0	54.0	0.0	6.0	1.0	0.0	12.0	3.0	0.0	64.0	2932.0	0.0	278.0	32.0	0.0	16.0	23.0	0.0	0.0	0.0	1.0	5489.962962962963
865	6.0	9.0	0.0	26.0	4.0	34.0	0.0	37.0	0.0	2.0	4.0	0.0	10.0	2.0	0.0	64.0	3045.0	0.0	422.0	16.0	0.0	13.0	17.0	0.0	6.0	0.0	2.0	7090.814814814815
866	7.0	3.0	0.0	27.0	6.0	11.0	0.0	38.0	0.0	3.0	4.0	8.0	10.0	3.0	0.0	62.0	3550.0	0.0	276.0	28.0	16.0	13.0	18.0	0.0	0.0	0.0	1.0	6274.0
867	6.0	7.0	0.0	14.0	6.0	30.0	0.0	46.0	0.0	8.0	3.0	0.0	10.0	2.0	0.0	61.0	2867.0	0.0	390.0	21.0	17.0	12.0	19.0	0.0	2.0	0.0	1.0	6567.444444444444
868	4.0	2.0	0.0	22.0	8.0	11.0	0.0	44.0	0.0	3.0	3.0	0.0	9.0	3.0	0.0	60.0	3479.0	615.0	386.0	31.0	24.0	18.0	21.0	0.0	0.0	0.0	2.0	7542.111111111111
869	2.0	4.0	0.0	26.0	5.0	10.0	0.0	44.0	0.0	2.0	2.0	0.0	11.0	3.0	0.0	58.0	3628.0	0.0	420.0	10.0	0.0	17.0	27.0	0.0	0.0	0.0	2.0	7099.518518518518
870	8.0	7.0	0.0	17.0	4.0	19.0	0.0	47.0	0.0	8.0	2.0	0.0	10.0	1.0	0.0	59.0	3261.0	0.0	298.0	39.0	21.0	17.0	21.0	0.0	2.0	0.0	1.0	6880.777777777777
871	3.0	2.0	0.0	18.0	4.0	19.0	0.0	44.0	0.0	6.0	4.0	0.0	11.0	4.0	0.0	58.0	2329.0	0.0	272.0	22.0	21.0	18.0	23.0	0.0	0.0	0.0	1.0	4671.592592592592
872	5.0	10.0	0.0	13.0	5.0	36.0	2.0	51.0	0.0	7.0	2.0	0.0	10.0	1.0	0.0	61.0	3831.0	0.0	267.0	29.0	17.0	17.0	22.0	2.0	0.0	0.0	1.0	7227.37037037037
873	9.0	7.0	0.0	21.0	6.0	24.0	0.0	52.0	0.0	7.0	2.0	0.0	10.0	1.0	0.0	64.0	3918.0	0.0	336.0	37.0	26.0	15.0	19.0	0.0	0.0	0.0	2.0	8139.333333333333
874	8.0	5.0	0.0	31.0	4.0	34.0	0.0	54.0	0.0	3.0	4.0	0.0	9.0	2.0	0.0	60.0	3812.0	0.0	265.0	37.0	12.0	17.0	20.0	0.0	0.0	0.0	0.0	7118.555555555556
875	10.0	9.0	0.0	15.0	7.0	38.0	0.0	43.0	0.0	3.0	3.0	0.0	10.0	1.0	0.0	58.0	3875.0	0.0	313.0	30.0	10.0	12.0	17.0	0.0	0.0	0.0	2.0	7632.851851851852
876	7.0	4.0	0.0	13.0	6.0	16.0	0.0	54.0	0.0	7.0	3.0	0.0	9.0	1.0	0.0	64.0	3171.0	0.0	442.0	28.0	0.0	17.0	19.0	0.0	0.0	0.0	1.0	6468.555555555556
877	8.0	3.0	0.0	12.0	3.0	28.0	0.0	32.0	0.0	3.0	1.0	0.0	12.0	4.0	0.0	63.0	3768.0	0.0	336.0	30.0	0.0	18.0	17.0	0.0	7.0	2.0	0.0	6847.2962962962965
878	7.0	2.0	0.0	16.0	3.0	18.0	0.0	45.0	0.0	6.0	4.0	0.0	8.0	1.0	0.0	62.0	3744.0	0.0	262.0	31.0	0.0	14.0	20.0	0.0	0.0	0.0	1.0	6949.2962962962965
879	7.0	10.0	0.0	12.0	7.0	14.0	0.0	47.0	0.0	7.0	3.0	0.0	11.0	3.0	0.0	60.0	3090.0	0.0	261.0	25.0	28.0	13.0	21.0	0.0	0.0	0.0	1.0	6236.407407407408
880	1.0	6.0	0.0	32.0	4.0	16.0	0.0	36.0	0.0	7.0	4.0	0.0	10.0	2.0	0.0	64.0	2920.0	0.0	335.0	30.0	0.0	17.0	28.0	0.0	0.0	0.0	0.0	5689.814814814815
881	3.0	10.0	0.0	19.0	5.0	23.0	7.0	35.0	0.0	7.0	2.0	0.0	10.0	1.0	0.0	58.0	3679.0	0.0	292.0	30.0	0.0	18.0	17.0	0.0	0.0	0.0	2.0	7616.222222222223
882	5.0	10.0	0.0	27.0	8.0	12.0	0.0	37.0	0.0	2.0	2.0	0.0	12.0	3.0	0.0	63.0	3668.0	0.0	409.0	33.0	19.0	18.0	27.0	0.0	3.0	0.0	2.0	7299.111111111111
883	10.0	8.0	0.0	17.0	8.0	37.0	0.0	41.0	0.0	5.0	4.0	0.0	10.0	4.0	0.0	59.0	3685.0	0.0	359.0	36.0	0.0	16.0	25.0	0.0	0.0	0.0	2.0	7122.592592592592
884	7.0	7.0	0.0	28.0	7.0	26.0	0.0	49.0	0.0	6.0	3.0	0.0	12.0	1.0	0.0	58.0	2388.0	0.0	258.0	22.0	0.0	15.0	17.0	0.0	2.0	0.0	2.0	5225.37037037037
885	10.0	5.0	0.0	26.0	3.0	26.0	0.0	55.0	0.0	3.0	3.0	0.0	9.0	2.0	0.0	63.0	2740.0	0.0	319.0	12.0	13.0	18.0	28.0	0.0	3.0	0.0	0.0	6192.259259259259
886	10.0	4.0	0.0	12.0	7.0	32.0	0.0	44.0	0.0	2.0	3.0	0.0	10.0	3.0	0.0	64.0	3236.0	0.0	290.0	22.0	12.0	17.0	21.0	0.0	0.0	0.0	0.0	6172.2962962962965
887	2.0	5.0	-5.0	17.0	3.0	15.0	2.0	53.0	0.0	3.0	2.0	0.0	10.0	2.0	0.0	63.0	2031.0	0.0	333.0	21.0	22.0	15.0	18.0	0.0	0.0	0.0	1.0	4051.259259259259
888	7.0	9.0	0.0	20.0	7.0	40.0	0.0	44.0	0.0	8.0	2.0	0.0	10.0	2.0	0.0	63.0	2835.0	0.0	287.0	23.0	0.0	13.0	19.0	0.0	0.0	0.0	2.0	6152.518518518518
889	6.0	10.0	0.0	19.0	7.0	15.0	0.0	33.0	0.0	2.0	4.0	0.0	10.0	4.0	0.0	62.0	2665.0	0.0	443.0	16.0	0.0	17.0	20.0	0.0	0.0	0.0	1.0	5485.518518518518
890	3.0	6.0	0.0	25.0	3.0	18.0	0.0	44.0	0.0	2.0	2.0	0.0	8.0	1.0	0.0	61.0	3010.0	0.0	325.0	32.0	0.0	16.0	21.0	0.0	0.0	0.0	0.0	5617.814814814815
891	5.0	6.0	0.0	27.0	6.0	13.0	0.0	34.0	0.0	5.0	2.0	0.0	11.0	1.0	0.0	58.0	2080.0	0.0	430.0	31.0	15.0	14.0	27.0	0.0	3.0	0.0	0.0	4862.592592592592
892	2.0	6.0	0.0	31.0	7.0	25.0	0.0	54.0	15.0	7.0	2.0	0.0	12.0	1.0	0.0	59.0	3907.0	0.0	413.0	17.0	0.0	14.0	21.0	0.0	0.0	0.0	0.0	7961.7037037037035
893	5.0	10.0	0.0	26.0	7.0	33.0	0.0	41.0	0.0	4.0	3.0	0.0	11.0	2.0	0.0	59.0	3113.0	0.0	440.0	30.0	0.0	15.0	25.0	0.0	0.0	0.0	2.0	6429.148148148148
894	6.0	10.0	0.0	15.0	4.0	18.0	0.0	55.0	0.0	5.0	1.0	0.0	9.0	2.0	0.0	63.0	2337.0	0.0	269.0	35.0	22.0	16.0	27.0	0.0	0.0	0.0	1.0	5259.2962962962965
895	6.0	4.0	0.0	32.0	7.0	34.0	7.0	49.0	0.0	6.0	3.0	0.0	8.0	4.0	0.0	59.0	2728.0	0.0	430.0	29.0	17.0	17.0	26.0	0.0	0.0	0.0	1.0	5609.444444444444
896	4.0	9.0	0.0	22.0	2.0	11.0	0.0	37.0	0.0	8.0	1.0	0.0	8.0	4.0	0.0	63.0	3969.0	0.0	300.0	37.0	28.0	16.0	19.0	0.0	0.0	0.0	1.0	8514.555555555555
897	10.0	5.0	0.0	19.0	8.0	14.0	0.0	44.0	0.0	5.0	2.0	0.0	9.0	4.0	0.0	60.0	2885.0	0.0	363.0	36.0	0.0	15.0	21.0	0.0	3.0	0.0	2.0	5671.62962962963
898	1.0	3.0	0.0	23.0	6.0	14.0	0.0	48.0	18.0	6.0	1.0	0.0	9.0	4.0	53.0	62.0	3122.0	0.0	412.0	29.0	0.0	15.0	25.0	0.0	0.0	0.0	2.0	6155.62962962963
899	4.0	8.0	0.0	27.0	3.0	16.0	0.0	52.0	19.0	5.0	2.0	0.0	12.0	3.0	0.0	59.0	3236.0	0.0	279.0	24.0	0.0	13.0	26.0	0.0	0.0	0.0	2.0	5906.037037037037
900	6.0	7.0	0.0	17.0	6.0	16.0	0.0	34.0	0.0	3.0	4.0	0.0	11.0	2.0	0.0	64.0	3730.0	0.0	457.0	36.0	18.0	19.0	20.0	0.0	0.0	0.0	0.0	7723.62962962963
901	2.0	2.0	0.0	30.0	7.0	30.0	0.0	36.0	0.0	6.0	2.0	0.0	8.0	4.0	0.0	59.0	2970.0	0.0	271.0	20.0	26.0	19.0	25.0	0.0	0.0	0.0	1.0	5543.407407407408
902	3.0	1.0	0.0	22.0	4.0	40.0	0.0	50.0	0.0	4.0	3.0	11.0	12.0	3.0	60.0	59.0	2655.0	0.0	320.0	17.0	29.0	15.0	24.0	7.0	0.0	0.0	0.0	5306.407407407408
903	8.0	10.0	0.0	21.0	4.0	34.0	0.0	45.0	0.0	4.0	4.0	0.0	12.0	3.0	0.0	61.0	3172.0	0.0	381.0	34.0	23.0	19.0	25.0	0.0	0.0	0.0	2.0	6345.37037037037
904	9.0	1.0	0.0	12.0	8.0	29.0	0.0	33.0	0.0	8.0	1.0	0.0	10.0	2.0	0.0	63.0	3535.0	0.0	448.0	13.0	0.0	12.0	26.0	0.0	0.0	0.0	1.0	6656.481481481482
905	6.0	1.0	0.0	20.0	2.0	37.0	0.0	36.0	0.0	2.0	4.0	0.0	9.0	4.0	0.0	61.0	3838.0	0.0	268.0	38.0	0.0	12.0	25.0	0.0	0.0	0.0	1.0	6911.888888888889
906	7.0	9.0	0.0	17.0	4.0	22.0	0.0	53.0	0.0	6.0	3.0	0.0	10.0	1.0	0.0	63.0	2752.0	0.0	280.0	33.0	0.0	18.0	20.0	0.0	0.0	0.0	0.0	5688.851851851852
907	8.0	7.0	0.0	14.0	5.0	35.0	6.0	47.0	0.0	6.0	4.0	0.0	9.0	4.0	0.0	61.0	3709.0	0.0	351.0	22.0	13.0	15.0	23.0	0.0	0.0	0.0	0.0	7094.814814814815
908	6.0	3.0	0.0	28.0	7.0	17.0	0.0	45.0	0.0	3.0	1.0	0.0	10.0	2.0	0.0	58.0	2022.0	0.0	274.0	36.0	0.0	18.0	23.0	0.0	0.0	0.0	2.0	4054.925925925926
909	6.0	2.0	0.0	32.0	6.0	27.0	0.0	42.0	0.0	4.0	2.0	0.0	10.0	2.0	0.0	61.0	2301.0	0.0	401.0	18.0	0.0	19.0	18.0	0.0	0.0	0.0	2.0	5316.814814814815
910	7.0	2.0	0.0	15.0	7.0	10.0	0.0	42.0	0.0	4.0	4.0	8.0	9.0	3.0	0.0	61.0	2420.0	0.0	296.0	40.0	25.0	14.0	18.0	0.0	0.0	0.0	0.0	4905.814814814815
911	7.0	9.0	0.0	16.0	6.0	16.0	0.0	38.0	0.0	7.0	4.0	0.0	12.0	4.0	0.0	63.0	2961.0	0.0	427.0	20.0	23.0	17.0	21.0	0.0	0.0	0.0	0.0	6749.888888888889
912	2.0	3.0	0.0	32.0	5.0	11.0	0.0	49.0	0.0	6.0	4.0	0.0	10.0	2.0	0.0	59.0	2781.0	0.0	269.0	21.0	24.0	12.0	21.0	0.0	0.0	0.0	2.0	5699.0
913	4.0	2.0	0.0	17.0	8.0	25.0	0.0	41.0	0.0	8.0	1.0	0.0	8.0	4.0	0.0	60.0	3420.0	0.0	350.0	27.0	0.0	12.0	19.0	0.0	0.0	0.0	1.0	6818.555555555556
914	3.0	10.0	0.0	30.0	7.0	29.0	0.0	51.0	0.0	8.0	1.0	0.0	9.0	2.0	0.0	62.0	3410.0	0.0	338.0	27.0	25.0	13.0	28.0	0.0	0.0	0.0	0.0	7201.962962962963
915	3.0	2.0	0.0	17.0	8.0	34.0	0.0	34.0	0.0	8.0	3.0	0.0	11.0	4.0	0.0	62.0	2562.0	0.0	438.0	18.0	0.0	19.0	23.0	0.0	7.0	0.0	0.0	5496.777777777777
916	3.0	10.0	0.0	12.0	2.0	36.0	0.0	32.0	0.0	4.0	4.0	0.0	11.0	4.0	0.0	64.0	2597.0	0.0	353.0	13.0	0.0	13.0	28.0	0.0	0.0	0.0	0.0	5701.111111111111
917	7.0	9.0	0.0	18.0	8.0	22.0	0.0	40.0	0.0	8.0	2.0	0.0	11.0	1.0	0.0	58.0	2629.0	0.0	449.0	19.0	0.0	13.0	27.0	0.0	0.0	0.0	0.0	5518.62962962963
918	3.0	2.0	-1.0	12.0	3.0	40.0	0.0	40.0	0.0	7.0	2.0	0.0	8.0	3.0	0.0	60.0	2104.0	0.0	400.0	37.0	28.0	16.0	28.0	0.0	0.0	0.0	0.0	4815.0
